date,location,latitude,longitude,zone,kota_adm,population_density,day_of_week,day_of_month,month,year,day_of_year,is_weekend,season,weather,temperature_c,humidity_pct,rainfall_mm,event_name,event_visitors,has_event,volume_kg,organic_kg,anorganic_kg,recyclable_kg
2025-12-27,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,5,27,12,2025,361,1,Hujan,Berawan,28.6,79.4,14.0,Tidak Ada,0,0,474954.73,308524.74,166429.99,75540.53
2025-12-27,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,5,27,12,2025,361,1,Hujan,Berawan,25.9,87.8,7.6,Tidak Ada,0,0,399868.52,253837.81,146030.71,74750.97
2025-12-27,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,5,27,12,2025,361,1,Hujan,Berawan,29.8,94.6,30.3,Tidak Ada,0,0,633236.71,352679.61,280557.1,120195.26
2025-12-27,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,5,27,12,2025,361,1,Hujan,Berawan,29.9,88.6,14.3,Tidak Ada,0,0,505365.13,292013.77,213351.36,82965.34
2025-12-27,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,5,27,12,2025,361,1,Hujan,Berawan,25.8,91.2,19.6,Tidak Ada,0,0,209274.33,131391.06,77883.27,41749.31
2025-12-27,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,5,27,12,2025,361,1,Hujan,Berawan,26.0,76.6,18.0,Tidak Ada,0,0,642174.68,397774.86,244399.82,106653.05
2025-12-27,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,5,27,12,2025,361,1,Hujan,Berawan,26.6,87.1,4.2,Tidak Ada,0,0,301662.19,175557.79,126104.4,53900.32
2025-12-27,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,5,27,12,2025,361,1,Hujan,Berawan,28.7,74.9,30.7,Tidak Ada,0,0,473676.53,269724.47,203952.06,92319.24
2025-12-27,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,5,27,12,2025,361,1,Hujan,Berawan,29.1,89.0,8.8,Tidak Ada,0,0,839874.71,532769.57,307105.15,119845.28
2025-12-27,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,5,27,12,2025,361,1,Hujan,Berawan,30.1,87.1,31.7,Tidak Ada,0,0,14266.61,8848.17,5418.43,2795.21
2025-12-28,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,6,28,12,2025,362,1,Hujan,Hujan Ringan,26.6,93.7,14.1,Tidak Ada,0,0,346127.03,224043.48,122083.55,63753.76
2025-12-28,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,6,28,12,2025,362,1,Hujan,Hujan Ringan,30.7,77.3,26.4,Tidak Ada,0,0,835442.11,469158.15,366283.97,101748.99
2025-12-28,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,6,28,12,2025,362,1,Hujan,Hujan Ringan,29.0,81.9,29.1,Tidak Ada,0,0,796180.82,467708.98,328471.84,134356.28
2025-12-28,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,6,28,12,2025,362,1,Hujan,Hujan Ringan,29.4,96.4,23.7,Tidak Ada,0,0,237381.0,131380.14,106000.86,36659.48
2025-12-28,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,6,28,12,2025,362,1,Hujan,Hujan Ringan,29.8,74.7,5.1,Tidak Ada,0,0,319277.32,181305.51,137971.81,40539.69
2025-12-28,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,6,28,12,2025,362,1,Hujan,Hujan Ringan,30.6,88.3,38.7,Tidak Ada,0,0,574158.49,329137.56,245020.93,114515.49
2025-12-28,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,6,28,12,2025,362,1,Hujan,Hujan Ringan,26.0,75.5,6.5,Tidak Ada,0,0,420429.87,253965.95,166463.92,72915.03
2025-12-28,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,6,28,12,2025,362,1,Hujan,Hujan Ringan,25.7,90.8,16.7,Tidak Ada,0,0,478388.17,297217.58,181170.59,76901.23
2025-12-28,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,6,28,12,2025,362,1,Hujan,Hujan Ringan,27.4,84.0,6.4,Tidak Ada,0,0,622626.73,373614.56,249012.17,109218.94
2025-12-28,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,6,28,12,2025,362,1,Hujan,Hujan Ringan,28.1,90.6,4.2,Tidak Ada,0,0,1333497.79,764394.94,569102.86,269090.19
2025-12-28,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,6,28,12,2025,362,1,Hujan,Hujan Ringan,27.0,95.0,29.9,Tidak Ada,0,0,495495.72,305969.67,189526.06,101249.58
2025-12-28,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,6,28,12,2025,362,1,Hujan,Hujan Ringan,28.0,96.4,17.1,Tidak Ada,0,0,382492.1,244265.37,138226.74,55064.91
2025-12-28,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,6,28,12,2025,362,1,Hujan,Hujan Ringan,32.6,72.5,19.3,Tidak Ada,0,0,654602.78,390247.14,264355.64,142885.28
2025-12-28,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,6,28,12,2025,362,1,Hujan,Hujan Ringan,32.1,77.2,16.6,Tidak Ada,0,0,533780.75,337042.81,196737.94,75369.7
2025-12-28,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,6,28,12,2025,362,1,Hujan,Hujan Ringan,26.4,86.5,0.2,Tidak Ada,0,0,253669.38,144287.99,109381.39,40314.24
2025-12-28,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,6,28,12,2025,362,1,Hujan,Hujan Ringan,25.7,83.8,24.3,Tidak Ada,0,0,630233.95,365004.02,265229.93,122146.57
2025-12-28,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,6,28,12,2025,362,1,Hujan,Hujan Ringan,26.4,73.6,0.0,Tidak Ada,0,0,318412.76,201728.47,116684.29,69385.24
2025-12-28,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,6,28,12,2025,362,1,Hujan,Hujan Ringan,27.6,89.3,15.0,Tidak Ada,0,0,511941.95,326591.35,185350.6,76112.61
2025-12-28,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,6,28,12,2025,362,1,Hujan,Hujan Ringan,32.8,91.4,14.7,Tidak Ada,0,0,1111698.13,700487.86,411210.27,173181.92
2025-12-28,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,6,28,12,2025,362,1,Hujan,Hujan Ringan,32.7,84.3,17.0,Tidak Ada,0,0,15760.09,10229.81,5530.28,3365.23
2025-12-29,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,0,29,12,2025,363,0,Hujan,Berawan,28.2,97.1,1.2,Tidak Ada,0,0,281309.63,173719.6,107590.03,46842.1
2025-12-29,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,0,29,12,2025,363,0,Hujan,Berawan,27.9,84.4,38.9,Tidak Ada,0,0,518628.44,321022.77,197605.67,103298.23
2025-12-29,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,0,29,12,2025,363,0,Hujan,Berawan,27.1,95.8,34.6,Tidak Ada,0,0,684801.47,388658.53,296142.94,116208.61
2025-12-29,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,0,29,12,2025,363,0,Hujan,Berawan,26.3,82.2,17.7,Tidak Ada,0,0,233666.9,129547.88,104119.02,36956.98
2025-12-29,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,0,29,12,2025,363,0,Hujan,Berawan,32.6,80.6,2.7,Tidak Ada,0,0,284582.27,162312.6,122269.67,35613.34
2025-12-29,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,0,29,12,2025,363,0,Hujan,Berawan,26.5,84.9,11.2,Tidak Ada,0,0,367008.63,213789.91,153218.72,79422.46
2025-12-29,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,0,29,12,2025,363,0,Hujan,Berawan,32.6,84.0,25.5,Tidak Ada,0,0,273408.3,169940.56,103467.74,51468.45
2025-12-29,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,0,29,12,2025,363,0,Hujan,Berawan,26.9,75.1,2.5,Tidak Ada,0,0,413786.72,242657.72,171129.0,51212.06
2025-12-29,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,0,29,12,2025,363,0,Hujan,Berawan,25.1,95.2,10.8,Tidak Ada,0,0,458889.78,282014.99,176874.79,70042.18
2025-12-29,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,0,29,12,2025,363,0,Hujan,Berawan,26.8,72.8,26.1,Tidak Ada,0,0,903791.38,584176.35,319615.03,148660.69
2025-12-29,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,0,29,12,2025,363,0,Hujan,Berawan,27.8,74.7,12.2,Tidak Ada,0,0,400743.5,254336.3,146407.21,61957.1
2025-12-29,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,0,29,12,2025,363,0,Hujan,Berawan,27.1,85.1,14.4,Tidak Ada,0,0,393920.16,250856.62,143063.54,51680.95
2025-12-29,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,0,29,12,2025,363,0,Hujan,Berawan,25.6,83.0,16.6,Tidak Ada,0,0,470875.81,301024.38,169851.43,68269.53
2025-12-29,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,0,29,12,2025,363,0,Hujan,Berawan,31.5,85.6,23.3,Tidak Ada,0,0,381858.52,226705.33,155153.19,52907.44
2025-12-29,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,0,29,12,2025,363,0,Hujan,Berawan,31.8,84.3,23.9,Tidak Ada,0,0,224412.97,144515.3,79897.67,29303.82
2025-12-29,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,0,29,12,2025,363,0,Hujan,Berawan,30.1,79.3,22.7,Tidak Ada,0,0,633049.13,368855.69,264193.43,131011.47
2025-12-29,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,0,29,12,2025,363,0,Hujan,Berawan,32.2,86.5,18.6,Tidak Ada,0,0,264395.21,147576.85,116818.36,34375.88
2025-12-29,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,0,29,12,2025,363,0,Hujan,Berawan,25.3,94.7,0.5,Tidak Ada,0,0,368033.92,233261.67,134772.25,65146.23
2025-12-29,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,0,29,12,2025,363,0,Hujan,Berawan,26.5,88.9,20.1,Tidak Ada,0,0,710225.83,441420.04,268805.78,123145.47
2025-12-29,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,0,29,12,2025,363,0,Hujan,Berawan,27.6,79.8,19.6,Tidak Ada,0,0,13787.97,7947.75,5840.22,2410.65
2025-12-30,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,1,30,12,2025,364,0,Hujan,Hujan Sedang,30.7,87.1,36.5,Tidak Ada,0,0,379186.06,213001.53,166184.53,80477.57
2025-12-30,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,1,30,12,2025,364,0,Hujan,Hujan Sedang,30.2,74.4,15.4,Tidak Ada,0,0,752486.12,424926.93,327559.19,139561.1
2025-12-30,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,1,30,12,2025,364,0,Hujan,Hujan Sedang,32.2,87.9,40.3,Tidak Ada,0,0,731638.1,439038.17,292599.93,88198.3
2025-12-30,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,1,30,12,2025,364,0,Hujan,Hujan Sedang,29.0,86.2,35.9,Tidak Ada,0,0,210092.3,130294.31,79798.0,42712.34
2025-12-30,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,1,30,12,2025,364,0,Hujan,Hujan Sedang,32.5,75.6,4.0,Tidak Ada,0,0,300660.57,179439.06,121221.51,55961.19
2025-12-30,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,1,30,12,2025,364,0,Hujan,Hujan Sedang,30.3,77.1,25.4,Tidak Ada,0,0,668792.96,423044.84,245748.13,136673.0
2025-12-30,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,1,30,12,2025,364,0,Hujan,Hujan Sedang,29.4,96.5,35.0,Tidak Ada,0,0,401959.78,259719.64,142240.15,86550.64
2025-12-30,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,1,30,12,2025,364,0,Hujan,Hujan Sedang,28.8,72.4,24.4,Tidak Ada,0,0,569203.51,368539.79,200663.72,92663.78
2025-12-30,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,1,30,12,2025,364,0,Hujan,Hujan Sedang,28.6,75.8,8.4,Tidak Ada,0,0,567937.11,337912.05,230025.07,83440.46
2025-12-30,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,1,30,12,2025,364,0,Hujan,Hujan Sedang,31.7,74.2,22.5,Tidak Ada,0,0,1269396.0,823641.67,445754.33,152939.07
2025-12-30,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,1,30,12,2025,364,0,Hujan,Hujan Sedang,31.7,88.2,8.5,Tidak Ada,0,0,398325.18,250776.21,147548.97,81779.29
2025-12-30,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,1,30,12,2025,364,0,Hujan,Hujan Sedang,28.1,94.3,6.5,Tidak Ada,0,0,373763.17,214116.04,159647.13,50326.21
2025-12-30,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,1,30,12,2025,364,0,Hujan,Hujan Sedang,26.9,76.3,7.1,Tidak Ada,0,0,625583.55,361296.92,264286.63,119964.05
2025-12-30,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,1,30,12,2025,364,0,Hujan,Hujan Sedang,32.0,89.8,30.5,Tidak Ada,0,0,567527.71,322626.56,244901.14,97161.2
2025-12-30,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,1,30,12,2025,364,0,Hujan,Hujan Sedang,30.9,93.1,29.1,Tidak Ada,0,0,269109.53,157429.67,111679.87,37835.34
2025-12-30,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,1,30,12,2025,364,0,Hujan,Hujan Sedang,31.2,86.0,20.2,Tidak Ada,0,0,723715.17,423090.34,300624.83,120641.35
2025-12-30,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,1,30,12,2025,364,0,Hujan,Hujan Sedang,31.5,78.9,19.0,Tidak Ada,0,0,358452.19,231474.38,126977.81,70300.21
2025-12-30,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,1,30,12,2025,364,0,Hujan,Hujan Sedang,27.4,96.2,48.0,Tidak Ada,0,0,459348.69,254527.32,204821.37,95706.92
2025-12-30,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,1,30,12,2025,364,0,Hujan,Hujan Sedang,32.0,92.3,23.9,Tidak Ada,0,0,1136795.61,677390.26,459405.34,157720.72
2025-12-30,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,1,30,12,2025,364,0,Hujan,Hujan Sedang,29.9,85.8,26.2,Tidak Ada,0,0,15118.97,9104.11,6014.86,2302.06
2025-12-31,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,2,31,12,2025,365,0,Hujan,Berawan,29.6,91.7,19.3,Malam Tahun Baru,114820,1,302439.49,168481.11,133958.38,41820.74
2025-12-31,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,2,31,12,2025,365,0,Hujan,Berawan,25.3,84.9,28.8,Malam Tahun Baru,114820,1,1062188.54,625013.62,437174.92,152291.33
2025-12-31,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,2,31,12,2025,365,0,Hujan,Berawan,27.2,90.8,18.9,Malam Tahun Baru,114820,1,717128.78,445471.62,271657.17,153057.02
2025-12-31,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,2,31,12,2025,365,0,Hujan,Berawan,32.8,72.6,27.3,Tidak Ada,0,0,151162.14,86330.96,64831.18,22538.88
2025-12-31,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,2,31,12,2025,365,0,Hujan,Berawan,25.4,86.1,21.2,Tidak Ada,0,0,234420.53,141674.17,92746.35,48249.46
2025-12-31,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,2,31,12,2025,365,0,Hujan,Berawan,31.4,80.9,31.9,Malam Tahun Baru,114820,1,558839.05,340376.35,218462.7,88883.03
2025-12-31,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,2,31,12,2025,365,0,Hujan,Berawan,26.4,74.9,29.9,Malam Tahun Baru,114820,1,359975.25,222254.82,137720.43,73470.99
2025-12-31,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,2,31,12,2025,365,0,Hujan,Berawan,25.5,97.5,8.1,Malam Tahun Baru,114820,1,581399.36,364521.85,216877.51,71407.34
2025-12-31,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,2,31,12,2025,365,0,Hujan,Berawan,26.3,88.5,9.7,Malam Tahun Baru,114820,1,763087.85,466413.2,296674.65,165166.04
2025-12-31,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,2,31,12,2025,365,0,Hujan,Berawan,28.5,90.2,8.3,Malam Tahun Baru,114820,1,1122918.6,667043.53,455875.07,164865.58
2025-12-31,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,2,31,12,2025,365,0,Hujan,Berawan,30.6,93.8,24.3,Malam Tahun Baru,114820,1,460907.17,280455.71,180451.46,96651.26
2025-12-31,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,2,31,12,2025,365,0,Hujan,Berawan,30.0,94.3,8.2,Malam Tahun Baru,114820,1,433055.05,241406.78,191648.27,93415.95
2025-12-31,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,2,31,12,2025,365,0,Hujan,Berawan,25.5,74.6,17.8,Malam Tahun Baru,114820,1,507922.98,304349.52,203573.45,97815.21
2025-12-31,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,2,31,12,2025,365,0,Hujan,Berawan,28.2,94.2,21.5,Malam Tahun Baru,114820,1,485992.88,290182.64,195810.24,97625.48
2025-12-31,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,2,31,12,2025,365,0,Hujan,Berawan,26.9,84.6,4.0,Tidak Ada,0,0,177947.98,107127.63,70820.35,23183.75
2025-12-31,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,2,31,12,2025,365,0,Hujan,Berawan,25.8,85.7,20.1,Malam Tahun Baru,114820,1,655444.62,408712.47,246732.15,97858.82
2025-12-31,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,2,31,12,2025,365,0,Hujan,Berawan,32.3,89.4,0.0,Tidak Ada,0,0,261357.73,154147.32,107210.4,41273.47
2025-12-31,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,2,31,12,2025,365,0,Hujan,Berawan,29.5,84.0,22.7,Malam Tahun Baru,114820,1,399780.32,235457.19,164323.13,78467.59
2025-12-31,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,2,31,12,2025,365,0,Hujan,Berawan,29.4,75.3,3.6,Malam Tahun Baru,114820,1,933574.21,551292.14,382282.06,156904.29
2025-12-31,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,2,31,12,2025,365,0,Hujan,Berawan,31.3,86.8,0.0,Tidak Ada,0,0,12142.03,6913.13,5228.9,2476.48
2026-01-01,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,3,1,1,2026,1,0,Hujan,Hujan Ringan,25.6,97.9,19.2,Malam Tahun Baru,114820,1,389161.43,215522.62,173638.82,55392.57
2026-01-01,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,3,1,1,2026,1,0,Hujan,Hujan Ringan,26.1,81.3,15.3,Malam Tahun Baru,114820,1,1254771.25,735066.34,519704.91,273533.74
2026-01-01,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,3,1,1,2026,1,0,Hujan,Hujan Ringan,31.9,81.5,9.8,Malam Tahun Baru,114820,1,892281.43,493030.67,399250.76,191547.37
2026-01-01,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,3,1,1,2026,1,0,Hujan,Hujan Ringan,31.6,86.6,28.6,Tidak Ada,0,0,217267.86,125839.86,91428.0,34915.06
2026-01-01,Jakarta Utara - Tanjung Priok,-6.1247,106.877,industri,Jakarta Utara,13500,3,1,1,2026,1,0,Hujan,Hujan Ringan,29.1,81.8,22.8,Tidak Ada,0,0,316371.02,201070.02,115301.0,63999.55
2026-01-01,Jakarta Utara - Penjaringan,-6.1171,106.796,urban,Jakarta Utara,19200,3,1,1,2026,1,0,Hujan,Hujan Ringan,30.5,79.7,36.6,Malam Tahun Baru,114820,1,568555.29,368052.33,200502.96,89485.09
2026-01-01,Jakarta Utara - Kelapa Gading,-6.1588,106.9054,komersial,Jakarta Utara,11800,3,1,1,2026,1,0,Hujan,Hujan Ringan,32.6,75.7,20.0,Malam Tahun Baru,114820,1,431755.21,259446.92,172308.29,76082.82
2026-01-01,Jakarta Barat - Cengkareng,-6.144,106.7284,urban,Jakarta Barat,21500,3,1,1,2026,1,0,Hujan,Hujan Ringan,29.8,76.0,0.0,Malam Tahun Baru,114820,1,814083.19,514210.99,299872.2,161010.82
2026-01-01,Jakarta Barat - Grogol Petamburan,-6.1684,106.7851,komersial,Jakarta Barat,19800,3,1,1,2026,1,0,Hujan,Hujan Ringan,27.7,83.4,15.7,Malam Tahun Baru,114820,1,653371.48,369177.88,284193.6,93203.9
2026-01-01,Jakarta Barat - Tambora,-6.1503,106.8043,urban,Jakarta Barat,44400,3,1,1,2026,1,0,Hujan,Hujan Ringan,30.3,79.2,23.9,Malam Tahun Baru,114820,1,1363041.27,804107.19,558934.08,234760.04
2026-01-01,Jakarta Barat - Kebon Jeruk,-6.1901,106.7673,urban,Jakarta Barat,17500,3,1,1,2026,1,0,Hujan,Hujan Ringan,25.0,94.7,30.8,Malam Tahun Baru,114820,1,470671.96,289965.3,180706.66,87201.07
2026-01-01,Jakarta Selatan - Kebayoran Baru,-6.2447,106.7969,urban,Jakarta Selatan,14800,3,1,1,2026,1,0,Hujan,Hujan Ringan,27.9,97.0,29.4,Malam Tahun Baru,114820,1,359020.1,200753.77,158266.33,67531.09
2026-01-01,Jakarta Selatan - Tebet,-6.2262,106.8492,urban,Jakarta Selatan,21200,3,1,1,2026,1,0,Hujan,Hujan Ringan,31.7,96.5,0.0,Malam Tahun Baru,114820,1,509392.86,316270.59,193122.27,75030.91
2026-01-01,Jakarta Selatan - Pancoran,-6.248,106.8418,urban,Jakarta Selatan,17600,3,1,1,2026,1,0,Hujan,Hujan Ringan,30.8,83.6,19.1,Malam Tahun Baru,114820,1,586460.98,341634.67,244826.31,88985.65
2026-01-01,Jakarta Selatan - Jagakarsa,-6.3325,106.8256,suburban,Jakarta Selatan,11500,3,1,1,2026,1,0,Hujan,Hujan Ringan,31.3,82.7,4.7,Tidak Ada,0,0,192808.89,122093.61,70715.29,35611.75
2026-01-01,Jakarta Timur - Jatinegara,-6.2194,106.8706,komersial,Jakarta Timur,21800,3,1,1,2026,1,0,Hujan,Hujan Ringan,32.4,95.3,13.8,Malam Tahun Baru,114820,1,775359.33,432179.25,343180.08,111481.25
2026-01-01,Jakarta Timur - Cakung,-6.1824,106.9372,industri,Jakarta Timur,14200,3,1,1,2026,1,0,Hujan,Hujan Ringan,28.1,82.8,26.2,Tidak Ada,0,0,260231.27,143185.02,117046.24,52903.94
2026-01-01,Jakarta Timur - Duren Sawit,-6.2361,106.91,urban,Jakarta Timur,17300,3,1,1,2026,1,0,Hujan,Hujan Ringan,31.6,88.9,6.2,Malam Tahun Baru,114820,1,531987.49,333886.85,198100.64,79778.59
2026-01-01,Jakarta Timur - Matraman,-6.2026,106.8589,urban,Jakarta Timur,36200,3,1,1,2026,1,0,Hujan,Hujan Ringan,32.2,81.9,0.0,Malam Tahun Baru,114820,1,1136472.06,637761.85,498710.21,237965.57
2026-01-01,Kepulauan Seribu - Pulau Pramuka,-5.744,106.6145,wisata,Kepulauan Seribu,450,3,1,1,2026,1,0,Hujan,Hujan Ringan,29.0,90.1,26.6,Tidak Ada,0,0,16215.21,10257.26,5957.95,3120.89
2026-01-02,Jakarta Pusat - Menteng,-6.1944,106.8367,urban,Jakarta Pusat,12500,4,2,1,2026,2,0,Hujan,Hujan Lebat,27.4,87.3,17.3,Tidak Ada,0,0,372793.17,235179.84,137613.33,71623.1
2026-01-02,Jakarta Pusat - Tanah Abang,-6.1857,106.811,komersial,Jakarta Pusat,22000,4,2,1,2026,2,0,Hujan,Hujan Lebat,26.2,80.9,8.5,Tidak Ada,0,0,828376.02,488661.88,339714.14,120179.06
2026-01-02,Jakarta Pusat - Kemayoran,-6.1567,106.8557,urban,Jakarta Pusat,26500,4,2,1,2026,2,0,Hujan,Hujan Lebat,27.2,92.9,26.9,Tidak Ada,0,0,864573.71,492904.99,371668.71,175977.9
2026-01-02,Jakarta Pusat - Gambir,-6.1754,106.8272,pemerintahan,Jakarta Pusat,9800,4,2,1,2026,2,0,Hujan,Hujan Lebat,30.5,73.2,20.5,Tidak Ada,0,0,333579.28,193950.31,139628.97,68250.83
